4, 100000, 12500, 4.000000, 10.000000, 0, 0.013507, 0.012409, 0.029435
4, 1000000, 125000, 4.000000, 7.000000, 40, 0.150937, 0.142113, 0.381259
4, 10000, 1250, 4.000000, 7.500000, 60, 0.001241, 0.001065, 0.002633
4, 1000000, 125000, 4.000000, 2.000000, 100, 0.180549, 0.144007, 0.331660
4, 100000, 12500, 4.000000, 6.000000, 0, 0.014022, 0.012436, 0.029477
4, 100000, 12500, 4.000000, 1.500000, 80, 0.016406, 0.012314, 0.029356
4, 100000, 12500, 4.000000, 9.000000, 100, 0.016023, 0.013732, 0.029268
4, 1000000, 125000, 4.000000, 9.000000, 10, 0.149970, 0.147868, 0.331472
4, 1000, 125, 4.000000, 2.000000, 0, 0.000270, 0.000110, 0.000245
4, 10000, 1250, 4.000000, 9.500000, 10, 0.001264, 0.001053, 0.002706
4, 100000, 12500, 4.000000, 4.500000, 0, 0.012614, 0.012766, 0.029549
4, 1000, 125, 4.000000, 6.000000, 90, 0.000316, 0.000121, 0.000229
4, 1000000, 125000, 4.000000, 2.000000, 30, 0.158573, 0.146642, 0.331862
4, 100000000, 12500000, 4.000000, 10.000000, 30, 18.687941, 18.871144, 31.884678
4, 1000000, 125000, 4.000000, 7.000000, 70, 0.151477, 0.144550, 0.331308
4, 100000000, 12500000, 4.000000, 4.000000, 50, 22.816261, 18.824279, 31.885737
4, 10000000, 1250000, 4.000000, 3.500000, 0, 1.795972, 1.652217, 3.763349
4, 1000000, 125000, 4.000000, 8.500000, 60, 0.152450, 0.146140, 0.334126
4, 1000, 125, 4.000000, 9.000000, 60, 0.000223, 0.000172, 0.000253
4, 10000000, 1250000, 4.000000, 2.000000, 90, 2.050882, 1.753591, 3.752489
4, 10000, 1250, 4.000000, 10.000000, 0, 0.001421, 0.001071, 0.002613
4, 100000, 12500, 4.000000, 2.000000, 30, 0.014118, 0.012085, 0.029501
4, 1000000, 125000, 4.000000, 7.000000, 30, 0.151014, 0.142946, 0.331530
4, 10000, 1250, 4.000000, 3.500000, 30, 0.001502, 0.001320, 0.002651
4, 100000000, 12500000, 4.000000, 7.000000, 90, 22.945942, 18.593391, 31.890737
4, 100000000, 12500000, 4.000000, 8.500000, 40, 22.762411, 18.526831, 31.925637
4, 1000, 125, 4.000000, 2.500000, 30, 0.000324, 0.000114, 0.000232
4, 100000, 12500, 4.000000, 1.000000, 40, 0.016404, 0.012699, 0.029772
4, 100000, 12500, 4.000000, 9.500000, 60, 0.016158, 0.012643, 0.029248
4, 100000000, 12500000, 4.000000, 3.500000, 100, 22.835260, 18.355676, 31.890870
4, 100000000, 12500000, 4.000000, 4.500000, 10, 18.707303, 15.041966, 31.895480
4, 1000, 125, 4.000000, 7.500000, 20, 0.000285, 0.000148, 0.000262
4, 100000000, 12500000, 4.000000, 2.500000, 100, 22.853469, 18.759230, 31.897802
4, 1000000, 125000, 4.000000, 2.000000, 30, 0.184181, 0.144998, 0.334147
4, 10000, 1250, 4.000000, 2.000000, 90, 0.001526, 0.001344, 0.002595
4, 100000, 12500, 4.000000, 3.000000, 30, 0.016153, 0.012426, 0.029063
4, 1000, 125, 4.000000, 9.500000, 40, 0.000312, 0.000140, 0.000326
4, 10000, 1250, 4.000000, 2.500000, 90, 0.001558, 0.001315, 0.002710
4, 1000000, 125000, 4.000000, 5.000000, 90, 0.181645, 0.144110, 0.331469
4, 1000000, 125000, 4.000000, 2.000000, 0, 0.151846, 0.142649, 0.335268
4, 1000, 125, 4.000000, 7.500000, 10, 0.000253, 0.000185, 0.000247
4, 100000000, 12500000, 4.000000, 1.000000, 10, 19.183628, 18.902264, 31.896014
4, 10000000, 1250000, 4.000000, 10.000000, 70, 1.696648, 1.679867, 3.778193
4, 100000, 12500, 4.000000, 4.500000, 60, 0.016201, 0.012233, 0.029757
4, 1000000, 125000, 4.000000, 2.500000, 50, 0.184492, 0.143445, 0.335409
4, 10000000, 1250000, 4.000000, 9.500000, 0, 1.708023, 1.685565, 3.767186
4, 10000000, 1250000, 4.000000, 2.000000, 10, 1.811553, 1.637929, 3.719412
4, 10000, 1250, 4.000000, 6.500000, 40, 0.001551, 0.001037, 0.002616
4, 1000000, 125000, 4.000000, 1.000000, 20, 0.151965, 0.147283, 0.332145
4, 1000, 125, 4.000000, 7.500000, 50, 0.000292, 0.000140, 0.000235
4, 100000, 12500, 4.000000, 4.000000, 10, 0.014187, 0.009144, 0.029468
4, 1000, 125, 4.000000, 2.000000, 60, 0.000267, 0.000104, 0.000237
4, 1000, 125, 4.000000, 6.000000, 80, 0.000310, 0.000110, 0.000234
4, 100000000, 12500000, 4.000000, 9.500000, 80, 22.884186, 19.279339, 32.095906
4, 100000000, 12500000, 4.000000, 2.500000, 100, 22.787961, 18.714091, 31.991884
4, 1000, 125, 4.000000, 7.000000, 0, 0.000291, 0.000138, 0.000247
4, 10000, 1250, 4.000000, 5.500000, 30, 0.001318, 0.001059, 0.002624
4, 10000, 1250, 4.000000, 2.500000, 60, 0.001609, 0.001037, 0.002606
4, 100000, 12500, 4.000000, 5.500000, 30, 0.012740, 0.012319, 0.029374
4, 10000, 1250, 4.000000, 2.000000, 80, 0.001602, 0.001083, 0.002595
4, 10000, 1250, 4.000000, 1.000000, 10, 0.001645, 0.001369, 0.002648
4, 100000000, 12500000, 4.000000, 4.000000, 100, 22.862102, 18.408274, 32.012365
4, 10000000, 1250000, 4.000000, 9.500000, 80, 2.039183, 1.652990, 3.718515
4, 10000000, 1250000, 4.000000, 1.000000, 60, 2.079187, 1.686033, 3.758534
4, 10000000, 1250000, 4.000000, 3.000000, 20, 2.043891, 1.706617, 3.755034
4, 10000000, 1250000, 4.000000, 4.500000, 100, 2.082984, 1.685620, 3.827708
4, 1000000, 125000, 4.000000, 8.000000, 40, 0.188587, 0.181603, 0.339575
4, 1000000, 125000, 4.000000, 7.500000, 20, 0.185871, 0.140221, 0.331830
4, 1000, 125, 4.000000, 2.500000, 10, 0.000260, 0.000102, 0.000245
4, 100000, 12500, 4.000000, 4.500000, 60, 0.016229, 0.012016, 0.029495
4, 100000000, 12500000, 4.000000, 5.500000, 30, 22.641975, 18.515392, 32.030223
4, 1000, 125, 4.000000, 1.000000, 100, 0.000453, 0.000179, 0.000234
4, 1000000, 125000, 4.000000, 6.500000, 20, 0.184069, 0.152502, 0.340715
4, 10000000, 1250000, 4.000000, 1.000000, 100, 2.044757, 1.689069, 3.716544
4, 100000, 12500, 4.000000, 7.000000, 50, 0.012545, 0.012429, 0.029297
4, 1000, 125, 4.000000, 9.500000, 30, 0.000259, 0.000127, 0.000245
4, 10000, 1250, 4.000000, 7.500000, 0, 0.001282, 0.001053, 0.002607
4, 1000, 125, 4.000000, 1.500000, 60, 0.000255, 0.000200, 0.000248
4, 10000, 1250, 4.000000, 5.000000, 30, 0.001514, 0.001481, 0.002605
4, 1000, 125, 4.000000, 5.500000, 80, 0.000229, 0.000103, 0.000253
4, 1000, 125, 4.000000, 5.000000, 10, 0.000235, 0.000133, 0.000246
4, 10000, 1250, 4.000000, 9.000000, 10, 0.001330, 0.001083, 0.002594
4, 1000, 125, 4.000000, 10.000000, 30, 0.000264, 0.000111, 0.000248
4, 10000000, 1250000, 4.000000, 5.500000, 10, 1.731799, 1.778701, 3.755259
4, 1000000, 125000, 4.000000, 2.000000, 60, 0.151357, 0.144499, 0.334351
4, 100000, 12500, 4.000000, 4.000000, 20, 0.013212, 0.011998, 0.029355
4, 1000, 125, 4.000000, 6.000000, 40, 0.000283, 0.000137, 0.000257
4, 100000, 12500, 4.000000, 2.500000, 40, 0.014163, 0.012045, 0.029537
4, 10000000, 1250000, 4.000000, 3.500000, 0, 1.762967, 1.718917, 3.784668
4, 1000000, 125000, 4.000000, 3.000000, 10, 0.158051, 0.145116, 0.335591
4, 100000000, 12500000, 4.000000, 7.000000, 60, 18.973017, 18.555341, 32.009096
4, 1000, 125, 4.000000, 9.500000, 50, 0.000287, 0.000173, 0.000228
4, 1000, 125, 4.000000, 2.500000, 0, 0.000308, 0.000109, 0.000248
4, 100000000, 12500000, 4.000000, 8.000000, 30, 22.725675, 18.971804, 31.887871
4, 10000000, 1250000, 4.000000, 5.000000, 50, 2.046555, 1.699871, 3.725209
4, 10000000, 1250000, 4.000000, 9.000000, 90, 2.044524, 1.680197, 3.796480
4, 1000000, 125000, 4.000000, 4.500000, 90, 0.183829, 0.177928, 0.344114
4, 100000, 12500, 4.000000, 8.500000, 40, 0.016512, 0.014377, 0.030472
4, 100000, 12500, 4.000000, 8.500000, 40, 0.016685, 0.012391, 0.030140
4, 100000000, 12500000, 4.000000, 8.500000, 60, 22.978995, 18.552154, 31.993408
4, 100000, 12500, 4.000000, 9.500000, 60, 0.013348, 0.012463, 0.029293
4, 10000, 1250, 4.000000, 9.500000, 60, 0.001491, 0.001011, 0.002595
4, 10000000, 1250000, 4.000000, 8.000000, 50, 1.811866, 1.668907, 3.756687
4, 1000, 125, 4.000000, 4.500000, 0, 0.000262, 0.000104, 0.000246
4, 10000000, 1250000, 4.000000, 8.500000, 40, 2.041331, 1.670249, 3.778178
4, 1000000, 125000, 4.000000, 8.000000, 30, 0.150692, 0.144695, 0.331326
4, 100000000, 12500000, 4.000000, 2.500000, 0, 19.260195, 18.442396, 32.013445
4, 100000000, 12500000, 4.000000, 2.500000, 50, 18.598497, 14.728623, 32.062775
4, 10000000, 1250000, 4.000000, 7.000000, 50, 2.092217, 1.672548, 3.716717
4, 10000000, 1250000, 4.000000, 3.500000, 0, 1.752417, 1.714724, 3.768464
4, 10000, 1250, 4.000000, 6.000000, 30, 0.001504, 0.001045, 0.002603
4, 1000000, 125000, 4.000000, 6.500000, 30, 0.181986, 0.144297, 0.331963
4, 100000000, 12500000, 4.000000, 3.000000, 20, 18.713582, 18.548748, 32.006220
4, 1000, 125, 4.000000, 5.000000, 10, 0.000274, 0.000108, 0.000245
4, 100000, 12500, 4.000000, 8.500000, 20, 0.013956, 0.015384, 0.030275
4, 10000000, 1250000, 4.000000, 5.500000, 0, 1.790291, 1.680557, 3.766017
4, 1000, 125, 4.000000, 6.000000, 70, 0.000233, 0.000133, 0.000330
4, 1000000, 125000, 4.000000, 7.000000, 70, 0.180302, 0.148988, 0.331741
4, 100000000, 12500000, 4.000000, 3.500000, 50, 23.225613, 18.649016, 31.912449
4, 10000000, 1250000, 4.000000, 7.500000, 90, 2.058045, 1.764899, 3.739102
4, 100000, 12500, 4.000000, 9.500000, 100, 0.016162, 0.012232, 0.029234
4, 10000, 1250, 4.000000, 9.500000, 80, 0.001530, 0.001080, 0.002742
4, 100000, 12500, 4.000000, 5.500000, 40, 0.014166, 0.012265, 0.029227
4, 100000000, 12500000, 4.000000, 9.000000, 90, 23.048035, 19.403071, 32.075049
4, 10000000, 1250000, 4.000000, 8.000000, 90, 2.042923, 1.688826, 3.776538
4, 1000000, 125000, 4.000000, 8.000000, 60, 0.170195, 0.175866, 0.342802
4, 10000, 1250, 4.000000, 7.500000, 80, 0.001498, 0.001166, 0.002596
4, 1000, 125, 4.000000, 3.500000, 100, 0.000305, 0.000154, 0.000236
4, 1000000, 125000, 4.000000, 8.000000, 30, 0.152216, 0.144559, 0.331658
4, 1000, 125, 4.000000, 5.000000, 60, 0.000374, 0.000108, 0.000229
4, 100000, 12500, 4.000000, 7.000000, 0, 0.012660, 0.011900, 0.029743
4, 100000, 12500, 4.000000, 5.000000, 100, 0.016096, 0.012246, 0.029515
4, 100000000, 12500000, 4.000000, 7.500000, 10, 19.352491, 18.259165, 31.897931
4, 1000000, 125000, 4.000000, 6.000000, 70, 0.182996, 0.143106, 0.335133
4, 10000, 1250, 4.000000, 9.000000, 80, 0.001595, 0.001051, 0.002596
4, 10000, 1250, 4.000000, 4.500000, 30, 0.003752, 0.001605, 0.002633
4, 10000, 1250, 4.000000, 3.000000, 30, 0.001573, 0.001423, 0.004164
4, 1000000, 125000, 4.000000, 3.500000, 70, 0.185706, 0.145166, 0.335228
4, 100000000, 12500000, 4.000000, 2.500000, 30, 19.200435, 19.081080, 31.895268
4, 100000, 12500, 4.000000, 4.000000, 20, 0.012596, 0.012542, 0.029497
4, 10000, 1250, 4.000000, 8.000000, 100, 0.001535, 0.001318, 0.002594
4, 100000000, 12500000, 4.000000, 8.000000, 50, 18.771483, 18.150614, 32.047568
4, 100000000, 12500000, 4.000000, 1.500000, 60, 22.905119, 18.581519, 31.891895
4, 100000000, 12500000, 4.000000, 3.000000, 50, 19.204126, 18.478350, 31.886120
4, 1000, 125, 4.000000, 5.500000, 80, 0.000331, 0.000134, 0.000238
4, 10000, 1250, 4.000000, 8.000000, 50, 0.001494, 0.001127, 0.002714
4, 100000, 12500, 4.000000, 2.500000, 0, 0.017519, 0.014205, 0.030026
4, 10000, 1250, 4.000000, 4.000000, 50, 0.001754, 0.001086, 0.002605
4, 100000, 12500, 4.000000, 5.000000, 40, 0.016821, 0.014177, 0.030224
4, 1000, 125, 4.000000, 1.000000, 60, 0.000317, 0.000174, 0.000249
4, 1000, 125, 4.000000, 1.500000, 30, 0.000313, 0.000140, 0.000256
4, 1000000, 125000, 4.000000, 1.500000, 60, 0.202858, 0.150586, 0.339099
4, 10000000, 1250000, 4.000000, 7.500000, 10, 1.826389, 1.765664, 3.719586
4, 1000, 125, 4.000000, 8.000000, 0, 0.000413, 0.000110, 0.000244
4, 10000, 1250, 4.000000, 5.500000, 40, 0.001200, 0.001166, 0.002595
4, 1000000, 125000, 4.000000, 8.500000, 60, 0.158220, 0.144015, 0.331591
4, 10000000, 1250000, 4.000000, 5.500000, 10, 2.042344, 1.721892, 3.725682
4, 1000000, 125000, 4.000000, 5.000000, 60, 0.151216, 0.148266, 0.332016
4, 1000000, 125000, 4.000000, 8.000000, 60, 0.151866, 0.145678, 0.332390
4, 1000, 125, 4.000000, 8.500000, 60, 0.000218, 0.000217, 0.000245
4, 10000, 1250, 4.000000, 8.500000, 70, 0.001536, 0.001010, 0.002667
4, 100000, 12500, 4.000000, 8.500000, 0, 0.014154, 0.012498, 0.029621
4, 10000, 1250, 4.000000, 3.500000, 100, 0.001543, 0.001467, 0.002615
4, 10000000, 1250000, 4.000000, 4.500000, 0, 1.752128, 1.675099, 3.739940
4, 100000, 12500, 4.000000, 1.500000, 30, 0.012699, 0.012132, 0.029713
4, 10000000, 1250000, 4.000000, 9.000000, 0, 1.779396, 1.673601, 3.768002
4, 10000000, 1250000, 4.000000, 7.500000, 20, 1.809316, 1.684731, 3.715834
4, 100000000, 12500000, 4.000000, 1.000000, 10, 18.837431, 18.829079, 32.009090
4, 10000000, 1250000, 4.000000, 9.000000, 10, 1.756972, 1.639740, 3.717522
4, 1000, 125, 4.000000, 8.500000, 20, 0.000246, 0.000109, 0.000246
4, 10000000, 1250000, 4.000000, 6.000000, 30, 2.059500, 1.652784, 3.718025
4, 1000000, 125000, 4.000000, 4.000000, 0, 0.157504, 0.140675, 0.332092
4, 100000, 12500, 4.000000, 4.500000, 100, 0.016235, 0.012303, 0.029470
4, 100000000, 12500000, 4.000000, 6.000000, 40, 19.614867, 18.808541, 32.013623
4, 10000, 1250, 4.000000, 5.000000, 0, 0.001262, 0.001024, 0.002726
4, 10000, 1250, 4.000000, 5.500000, 0, 0.001511, 0.001011, 0.002596
4, 10000000, 1250000, 4.000000, 7.000000, 0, 1.746909, 1.672309, 3.721824
4, 100000000, 12500000, 4.000000, 4.500000, 60, 23.113824, 18.692115, 31.907714
4, 100000000, 12500000, 4.000000, 5.500000, 10, 18.672343, 18.744454, 31.911302
4, 10000, 1250, 4.000000, 4.500000, 90, 0.001747, 0.001045, 0.002615
4, 100000, 12500, 4.000000, 4.500000, 60, 0.014076, 0.013644, 0.029149
4, 10000, 1250, 4.000000, 7.500000, 40, 0.003042, 0.001043, 0.002727
4, 10000, 1250, 4.000000, 5.000000, 0, 0.001499, 0.001332, 0.002595
4, 10000, 1250, 4.000000, 9.500000, 70, 0.001559, 0.001043, 0.002596
4, 100000000, 12500000, 4.000000, 7.500000, 0, 19.380028, 18.310941, 31.918534
4, 1000, 125, 4.000000, 1.500000, 60, 0.000300, 0.000116, 0.000246
4, 100000, 12500, 4.000000, 7.000000, 70, 0.013998, 0.011885, 0.029242
4, 100000000, 12500000, 4.000000, 2.000000, 90, 18.779864, 18.736135, 31.947396
4, 1000, 125, 4.000000, 3.000000, 60, 0.000355, 0.000112, 0.000230
4, 10000, 1250, 4.000000, 4.000000, 40, 0.002879, 0.001334, 0.002597
4, 1000000, 125000, 4.000000, 5.000000, 0, 0.158275, 0.143418, 0.331461
4, 100000, 12500, 4.000000, 3.500000, 90, 0.016169, 0.012123, 0.029461
4, 100000000, 12500000, 4.000000, 9.500000, 90, 22.754611, 18.928054, 32.002626
4, 1000000, 125000, 4.000000, 9.500000, 10, 0.158773, 0.147676, 0.331474
4, 10000000, 1250000, 4.000000, 8.000000, 10, 1.744847, 1.679631, 3.719228
4, 100000, 12500, 4.000000, 4.500000, 70, 0.016096, 0.012575, 0.029201
4, 100000, 12500, 4.000000, 2.000000, 10, 0.012573, 0.012567, 0.029697
4, 10000, 1250, 4.000000, 9.000000, 60, 0.001269, 0.001010, 0.002735
4, 100000, 12500, 4.000000, 4.500000, 10, 0.016702, 0.013504, 0.029554
4, 10000000, 1250000, 4.000000, 4.500000, 100, 2.102661, 1.674198, 3.770230
4, 1000, 125, 4.000000, 10.000000, 60, 0.000218, 0.000103, 0.000247
4, 1000000, 125000, 4.000000, 6.500000, 0, 0.158493, 0.144088, 0.331537
4, 100000000, 12500000, 4.000000, 3.500000, 90, 23.145320, 18.510863, 31.906576
4, 1000, 125, 4.000000, 1.500000, 90, 0.000281, 0.000151, 0.000234
4, 100000, 12500, 4.000000, 3.500000, 20, 0.014054, 0.012311, 0.029313
4, 10000, 1250, 4.000000, 10.000000, 50, 0.001504, 0.001386, 0.002594
4, 1000000, 125000, 4.000000, 6.000000, 80, 0.182711, 0.139451, 0.331580
4, 1000000, 125000, 4.000000, 2.500000, 100, 0.184486, 0.144081, 0.335162
4, 1000, 125, 4.000000, 4.500000, 90, 0.000275, 0.000105, 0.000236
4, 1000, 125, 4.000000, 7.000000, 90, 0.000324, 0.000104, 0.000237
4, 10000, 1250, 4.000000, 1.500000, 90, 0.001505, 0.001059, 0.002852
4, 10000000, 1250000, 4.000000, 10.000000, 50, 2.064914, 1.683630, 3.735595
4, 100000000, 12500000, 4.000000, 9.500000, 70, 22.759867, 18.562756, 31.901918
4, 10000000, 1250000, 4.000000, 1.500000, 60, 1.789321, 1.668111, 3.764392
4, 10000000, 1250000, 4.000000, 4.500000, 60, 2.122040, 1.683259, 3.720985
4, 10000, 1250, 4.000000, 9.500000, 20, 0.001620, 0.001010, 0.002624
4, 100000000, 12500000, 4.000000, 6.000000, 40, 22.780123, 18.820895, 32.022326
4, 100000000, 12500000, 4.000000, 2.000000, 40, 18.837736, 18.551392, 32.045266
4, 100000000, 12500000, 4.000000, 8.000000, 100, 22.999339, 19.391551, 31.892553
4, 10000000, 1250000, 4.000000, 9.500000, 50, 2.102442, 1.781919, 3.716898
4, 10000, 1250, 4.000000, 3.000000, 10, 0.001482, 0.001062, 0.002613
4, 100000, 12500, 4.000000, 7.500000, 100, 0.016199, 0.009124, 0.029623
4, 10000000, 1250000, 4.000000, 8.000000, 0, 1.759902, 1.663307, 3.786163
4, 1000, 125, 4.000000, 6.000000, 60, 0.000288, 0.000104, 0.000236
4, 100000000, 12500000, 4.000000, 9.000000, 30, 22.941788, 18.919101, 32.020015
4, 1000000, 125000, 4.000000, 4.000000, 40, 0.185098, 0.140995, 0.334984
4, 100000000, 12500000, 4.000000, 8.500000, 10, 22.666325, 18.692275, 31.901162
4, 1000, 125, 4.000000, 2.500000, 40, 0.000292, 0.000116, 0.000244
4, 1000000, 125000, 4.000000, 2.500000, 80, 0.182048, 0.139341, 0.338043
4, 1000, 125, 4.000000, 5.000000, 80, 0.000312, 0.000111, 0.000256
4, 1000000, 125000, 4.000000, 6.000000, 0, 0.165543, 0.167051, 0.337984
4, 100000000, 12500000, 4.000000, 3.500000, 20, 18.674080, 18.501877, 32.008198
4, 10000, 1250, 4.000000, 6.500000, 70, 0.001750, 0.001043, 0.002604
4, 100000, 12500, 4.000000, 3.000000, 10, 0.014195, 0.012035, 0.029649
4, 10000, 1250, 4.000000, 1.000000, 40, 0.001743, 0.001029, 0.002596
4, 100000000, 12500000, 4.000000, 8.500000, 80, 22.962508, 18.921180, 31.904633
4, 10000000, 1250000, 4.000000, 7.500000, 20, 1.745632, 1.675007, 3.740744
4, 1000, 125, 4.000000, 7.500000, 30, 0.000292, 0.000198, 0.000230
4, 100000, 12500, 4.000000, 9.000000, 30, 0.016174, 0.012182, 0.029720
4, 1000000, 125000, 4.000000, 4.500000, 100, 0.181392, 0.143749, 0.331732
4, 1000, 125, 4.000000, 3.000000, 70, 0.000290, 0.000105, 0.000236
4, 1000000, 125000, 4.000000, 1.500000, 80, 0.184672, 0.144794, 0.331790
4, 1000000, 125000, 4.000000, 3.500000, 100, 0.182021, 0.142949, 0.331979
4, 100000, 12500, 4.000000, 1.500000, 50, 0.012543, 0.012427, 0.029489
4, 10000000, 1250000, 4.000000, 6.000000, 40, 1.771241, 1.693615, 3.765205
4, 1000000, 125000, 4.000000, 7.000000, 30, 0.175771, 0.155865, 0.343438
